~ElapsedTime,"Traffic Item 1:Tx Frames","Traffic Item 1:Rx Frames","Traffic Item 1:Frames Delta","Traffic Item 1:Loss %","Traffic Item 1:Tx Frame Rate","Traffic Item 1:Rx Frame Rate","Traffic Item 1:Tx L1 Rate (bps)","Traffic Item 1:Rx L1 Rate (bps)","Traffic Item 1:Rx Bytes","Traffic Item 1:Tx Rate (Bps)","Traffic Item 1:Rx Rate (Bps)","Traffic Item 1:Tx Rate (bps)","Traffic Item 1:Rx Rate (bps)","Traffic Item 1:Tx Rate (Kbps)","Traffic Item 1:Rx Rate (Kbps)","Traffic Item 1:Tx Rate (Mbps)","Traffic Item 1:Rx Rate (Mbps)","Traffic Item 1:Store-Forward Avg Latency (ns)","Traffic Item 1:Store-Forward Min Latency (ns)","Traffic Item 1:Store-Forward Max Latency (ns)","Traffic Item 1:First TimeStamp","Traffic Item 1:Last TimeStamp","Traffic Item 1:Dead Flow","Traffic Item 1:Formatted Timestamp"
1006,8804428580,2338040524,6466388056,73.445,9134616.000,2734925.000,38000002560.000,11377288000.000,1169020262000,4567308000.000,1367462500.000,36538464000.000,10939700000.000,36538464.000,10939700.000,36538.464,10939.700,8131391,214722,458706690,467295842,964320290382,0,"16:46"
1008,8822697808,2343472527,6479225281,73.438,9134614.000,2716001.500,37999994240.000,11298566240.000,1171736263500,4567307000.000,1358000750.000,36538456000.000,10864006000.000,36538456.000,10864006.000,36538.456,10864.006,8129366,214722,458706690,467295842,966320290492,0,"16:48"
1010,8840967040,2348932925,6492034115,73.431,9134616.000,2730199.000,38000002560.000,11357627840.000,1174466462500,4567308000.000,1365099500.000,36538464000.000,10920796000.000,36538464.000,10920796.000,36538.464,10920.796,8127249,214722,458706690,467295842,968320290327,0,"16:50"
1012,8859236272,2354351007,6504885265,73.425,9134616.000,2709041.000,38000002560.000,11269610560.000,1177175503500,4567308000.000,1354520500.000,36538464000.000,10836164000.000,36538464.000,10836164.000,36538.464,10836.164,8125289,214722,458706690,467295842,970320290202,0,"16:52"
1014,8877505504,2359818559,6517686945,73.418,9134616.000,2733776.000,38000002560.000,11372508160.000,1179909279500,4567308000.000,1366888000.000,36538464000.000,10935104000.000,36538464.000,10935104.000,36538.464,10935.104,8123166,214722,458706690,467295842,972320290425,0,"16:54"
1016,8895774736,2365207223,6530567513,73.412,9134616.000,2694332.000,38000002560.000,11208421120.000,1182603611500,4567308000.000,1347166000.000,36538464000.000,10777328000.000,36538464.000,10777328.000,36538.464,10777.328,8121321,214722,458706690,467295842,974320290392,0,"16:56"
1018,8914043964,2370608917,6543435047,73.406,9134614.000,2700847.000,37999994240.000,11235523520.000,1185304458500,4567307000.000,1350423500.000,36538456000.000,10803388000.000,36538456.000,10803388.000,36538.456,10803.388,8119443,214722,458706690,467295842,976320290410,0,"16:58"
1020,8932313196,2376086148,6556227048,73.399,9134616.000,2738615.500,38000002560.000,11392640480.000,1188043074000,4567308000.000,1369307750.000,36538464000.000,10954462000.000,36538464.000,10954462.000,36538.464,10954.462,8117318,214722,458706690,467295842,978320290335,0,"17:00"
1022,8950582428,2381585070,6568997358,73.392,9134616.000,2749461.000,38000002560.000,11437757760.000,1190792535000,4567308000.000,1374730500.000,36538464000.000,10997844000.000,36538464.000,10997844.000,36538.464,10997.844,8115126,214722,458706690,467295842,980320290505,0,"17:02"
1024,8968851660,2387044342,6581807318,73.385,9134616.000,2729636.000,38000002560.000,11355285760.000,1193522171000,4567308000.000,1364818000.000,36538464000.000,10918544000.000,36538464.000,10918544.000,36538.464,10918.544,8113079,214722,458706690,467295842,982320290592,0,"17:04"
1026,8987120892,2392453290,6594667602,73.379,9134616.000,2704474.000,38000002560.000,11250611840.000,1196226645000,4567308000.000,1352237000.000,36538464000.000,10817896000.000,36538464.000,10817896.000,36538.464,10817.896,8111212,214722,458706690,467295842,984320290215,0,"17:06"
1028,9005390120,2397896907,6607493213,73.373,9134614.000,2721808.500,37999994240.000,11322723360.000,1198948453500,4567307000.000,1360904250.000,36538456000.000,10887234000.000,36538456.000,10887234.000,36538.456,10887.234,8109236,214722,458706690,467295842,986320288740,0,"17:08"
1030,9023659352,2403261369,6620397983,73.367,9134616.000,2682231.000,38000002560.000,11158080960.000,1201630684500,4567308000.000,1341115500.000,36538464000.000,10728924000.000,36538464.000,10728924.000,36538.464,10728.924,8107536,214722,458706690,467295842,988320284720,0,"17:10"
1032,9041928584,2408680919,6633247665,73.361,9134616.000,2709775.000,38000002560.000,11272664000.000,1204340459500,4567308000.000,1354887500.000,36538464000.000,10839100000.000,36538464.000,10839100.000,36538.464,10839.100,8105658,214722,458706690,467295842,990320289290,0,"17:12"
1034,9060197816,2414088116,6646109700,73.355,9134616.000,2703598.500,38000002560.000,11246969760.000,1207044058000,4567308000.000,1351799250.000,36538464000.000,10814394000.000,36538464.000,10814394.000,36538.464,10814.394,8103822,214722,458706690,467295842,992320274837,0,"17:14"
1036,9078467048,2419535058,6658931990,73.349,9134616.000,2723471.000,38000002560.000,11329639360.000,1209767529000,4567308000.000,1361735500.000,36538464000.000,10893884000.000,36538464.000,10893884.000,36538.464,10893.884,8101878,214722,458706690,467295842,994320290452,0,"17:16"
1038,9096736276,2425024340,6671711936,73.342,9134614.000,2744641.000,37999994240.000,11417706560.000,1212512170000,4567307000.000,1372320500.000,36538456000.000,10978564000.000,36538456.000,10978564.000,36538.456,10978.564,8099793,214722,458706690,467295842,996320289845,0,"17:18"
1040,9115005508,2430463524,6684541984,73.336,9134616.000,2719592.000,38000002560.000,11313502720.000,1215231762000,4567308000.000,1359796000.000,36538464000.000,10878368000.000,36538464.000,10878368.000,36538.464,10878.368,8097884,214722,458706690,467295842,998320290460,0,"17:20"
1042,9133274740,2435933267,6697341473,73.329,9134616.000,2734871.500,38000002560.000,11377065440.000,1217966633500,4567308000.000,1367435750.000,36538464000.000,10939486000.000,36538464.000,10939486.000,36538.464,10939.486,8095882,214722,458706690,467295842,1000320283170,0,"17:22"
1044,9151543972,2441398385,6710145587,73.323,9134616.000,2732559.000,38000002560.000,11367445440.000,1220699192500,4567308000.000,1366279500.000,36538464000.000,10930236000.000,36538464.000,10930236.000,36538.464,10930.236,8093904,214722,458706690,467295842,1002320290575,0,"17:24"
1046,9169813204,2446832821,6722980383,73.316,9134616.000,2717218.000,38000002560.000,11303626880.000,1223416410500,4567308000.000,1358609000.000,36538464000.000,10868872000.000,36538464.000,10868872.000,36538.464,10868.872,8092038,214722,458706690,467295842,1004320289645,0,"17:26"
1048,9188082432,2452313178,6735769254,73.310,9134614.000,2740178.500,37999994240.000,11399142560.000,1226156589000,4567307000.000,1370089250.000,36538456000.000,10960714000.000,36538456.000,10960714.000,36538.456,10960.714,8090027,214722,458706690,467295842,1006320290355,0,"17:28"
1050,9206351664,2457804425,6748547239,73.303,9134616.000,2745623.500,38000002560.000,11421793760.000,1228902212500,4567308000.000,1372811750.000,36538464000.000,10982494000.000,36538464.000,10982494.000,36538.464,10982.494,8087994,214722,458706690,467295842,1008320290552,0,"17:30"
1052,9224620896,2463279574,6761341322,73.297,9134616.000,2737574.500,38000002560.000,11388309920.000,1231639787000,4567308000.000,1368787250.000,36538464000.000,10950298000.000,36538464.000,10950298.000,36538.464,10950.298,8086016,214722,458706690,467295842,1010320290185,0,"17:32"
1054,9242890128,2468698405,6774191723,73.291,9134616.000,2709415.500,38000002560.000,11271168480.000,1234349202500,4567308000.000,1354707750.000,36538464000.000,10837662000.000,36538464.000,10837662.000,36538.464,10837.662,8084233,214722,458706690,467295842,1012320290492,0,"17:34"
1056,9261159360,2474146599,6787012761,73.285,9134616.000,2724097.000,38000002560.000,11332243520.000,1237073299500,4567308000.000,1362048500.000,36538464000.000,10896388000.000,36538464.000,10896388.000,36538.464,10896.388,8082360,214722,458706690,467295842,1014320290377,0,"17:36"
1058,9279428588,2479582240,6799846348,73.279,9134614.000,2717820.500,37999994240.000,11306133280.000,1239791120000,4567307000.000,1358910250.000,36538456000.000,10871282000.000,36538456.000,10871282.000,36538.456,10871.282,8080542,214722,458706690,467295842,1016320290045,0,"17:38"
1060,9297697820,2485053456,6812644364,73.272,9134616.000,2735608.000,38000002560.000,11380129280.000,1242526728000,4567308000.000,1367804000.000,36538464000.000,10942432000.000,36538464.000,10942432.000,36538.464,10942.432,8078613,214722,458706690,467295842,1018320290345,0,"17:40"
1062,9315967052,2490534591,6825432461,73.266,9134616.000,2740567.500,38000002560.000,11400760800.000,1245267295500,4567308000.000,1370283750.000,36538464000.000,10962270000.000,36538464.000,10962270.000,36538.464,10962.270,8076655,214722,458706690,467295842,1020320289925,0,"17:42"
1064,9334236284,2495982672,6838253612,73.260,9134616.000,2724040.500,38000002560.000,11332008480.000,1247991336000,4567308000.000,1362020250.000,36538464000.000,10896162000.000,36538464.000,10896162.000,36538.464,10896.162,8074824,214722,458706690,467295842,1022320289955,0,"17:44"
1066,9352505516,2501406478,6851099038,73.254,9134616.000,2711903.000,38000002560.000,11281516480.000,1250703239000,4567308000.000,1355951500.000,36538464000.000,10847612000.000,36538464.000,10847612.000,36538.464,10847.612,8073073,214722,458706690,467295842,1024320290442,0,"17:46"
1068,9370774744,2506768736,6864006008,73.249,9134614.000,2681129.000,37999994240.000,11153496640.000,1253384368000,4567307000.000,1340564500.000,36538456000.000,10724516000.000,36538456.000,10724516.000,36538.456,10724.516,8071524,214722,458706690,467295842,1026320289602,0,"17:48"
1070,9389043976,2512187210,6876856766,73.243,9134616.000,2709237.000,38000002560.000,11270425920.000,1256093605000,4567308000.000,1354618500.000,36538464000.000,10836948000.000,36538464.000,10836948.000,36538.464,10836.948,8069806,214722,458706690,467295842,1028320290492,0,"17:50"
1072,9407313208,2517633158,6889680050,73.237,9134616.000,2722974.000,38000002560.000,11327571840.000,1258816579000,4567308000.000,1361487000.000,36538464000.000,10891896000.000,36538464.000,10891896.000,36538.464,10891.896,8068052,214722,458706690,467295842,1030320289942,0,"17:52"
1074,9425582440,2523042867,6902539573,73.232,9134616.000,2704854.500,38000002560.000,11252194720.000,1261521433500,4567308000.000,1352427250.000,36538464000.000,10819418000.000,36538464.000,10819418.000,36538.464,10819.418,8066376,214722,458706690,467295842,1032320290515,0,"17:54"
1076,9443851672,2528434303,6915417369,73.227,9134616.000,2695718.000,38000002560.000,11214186880.000,1264217151500,4567308000.000,1347859000.000,36538464000.000,10782872000.000,36538464.000,10782872.000,36538.464,10782.872,8064768,214722,458706690,467295842,1034320290500,0,"17:56"
1078,9462120900,2533889692,6928231208,73.221,9134614.000,2727694.500,37999994240.000,11347209120.000,1266944846000,4567307000.000,1363847250.000,36538456000.000,10910778000.000,36538456.000,10910778.000,36538.456,10910.778,8062957,214722,458706690,467295842,1036320289945,0,"17:58"
1080,9480390132,2539309247,6941080885,73.215,9134616.000,2709777.500,38000002560.000,11272674400.000,1269654623500,4567308000.000,1354888750.000,36538464000.000,10839110000.000,36538464.000,10839110.000,36538.464,10839.110,8061273,214722,458706690,467295842,1038320290102,0,"18:00"
1082,9498659364,2544698441,6953960923,73.210,9134616.000,2694597.000,38000002560.000,11209523520.000,1272349220500,4567308000.000,1347298500.000,36538464000.000,10778388000.000,36538464.000,10778388.000,36538.464,10778.388,8059713,214722,458706690,467295842,1040320290585,0,"18:02"
1084,9516928596,2550118707,6966809889,73.204,9134616.000,2710133.000,38000002560.000,11274153280.000,1275059353500,4567308000.000,1355066500.000,36538464000.000,10840532000.000,36538464.000,10840532.000,36538.464,10840.532,8058039,214722,458706690,467295842,1042320290582,0,"18:04"
1086,9535197828,2555531479,6979666349,73.199,9134616.000,2706386.000,38000002560.000,11258565760.000,1277765739500,4567308000.000,1353193000.000,36538464000.000,10825544000.000,36538464.000,10825544.000,36538.464,10825.544,8056395,214722,458706690,467295842,1044320290380,0,"18:06"
1088,9553467056,2560889994,6992577062,73.194,9134614.000,2679257.500,37999994240.000,11145711200.000,1280444997000,4567307000.000,1339628750.000,36538456000.000,10717030000.000,36538456.000,10717030.000,36538.456,10717.030,8054933,214722,458706690,467295842,1046320290485,0,"18:08"
1090,9571736288,2566348876,7005387412,73.188,9134616.000,2729441.000,38000002560.000,11354474560.000,1283174438000,4567308000.000,1364720500.000,36538464000.000,10917764000.000,36538464.000,10917764.000,36538.464,10917.764,8053149,214722,458706690,467295842,1048320289982,0,"18:10"
1092,9590005520,2571809193,7018196327,73.182,9134616.000,2730158.500,38000002560.000,11357459360.000,1285904596500,4567308000.000,1365079250.000,36538464000.000,10920634000.000,36538464.000,10920634.000,36538.464,10920.634,8051387,214722,458706690,467295842,1050320290220,0,"18:12"
1094,9608274752,2577169646,7031105106,73.178,9134616.000,2680226.500,38000002560.000,11149742240.000,1288584823000,4567308000.000,1340113250.000,36538464000.000,10720906000.000,36538464.000,10720906.000,36538.464,10720.906,8049932,214722,458706690,467295842,1052320289635,0,"18:14"
1096,9626543984,2582467424,7044076560,73.173,9134616.000,2648889.000,38000002560.000,11019378240.000,1291233712000,4567308000.000,1324444500.000,36538464000.000,10595556000.000,36538464.000,10595556.000,36538.464,10595.556,8048682,214722,458706690,467295842,1054320290540,0,"18:16"
1098,9644813212,2587898256,7056914956,73.168,9134614.000,2715416.000,37999994240.000,11296130560.000,1293949128000,4567307000.000,1357708000.000,36538456000.000,10861664000.000,36538456.000,10861664.000,36538.456,10861.664,8047025,214722,458706690,467295842,1056320290597,0,"18:18"
1100,9663082444,2593291845,7069790599,73.163,9134616.000,2696794.500,38000002560.000,11218665120.000,1296645922500,4567308000.000,1348397250.000,36538464000.000,10787178000.000,36538464.000,10787178.000,36538.464,10787.178,8045485,214722,458706690,467295842,1058320289877,0,"18:20"
1102,9681351676,2598645450,7082706226,73.158,9134616.000,2676802.500,38000002560.000,11135498400.000,1299322725000,4567308000.000,1338401250.000,36538464000.000,10707210000.000,36538464.000,10707210.000,36538.464,10707.210,8044078,214722,458706690,467295842,1060320290537,0,"18:22"
1104,9699620908,2604030555,7095590353,73.153,9134616.000,2692552.500,38000002560.000,11201018400.000,1302015277500,4567308000.000,1346276250.000,36538464000.000,10770210000.000,36538464.000,10770210.000,36538.464,10770.210,8042579,214722,458706690,467295842,1062320290527,0,"18:24"
1106,9717890140,2609294687,7108595453,73.150,9134616.000,2632066.000,38000002560.000,10949394560.000,1304647343500,4567308000.000,1316033000.000,36538464000.000,10528264000.000,36538464.000,10528264.000,36538.464,10528.264,8041460,214722,458706690,467295842,1064320290480,0,"18:26"
1108,9736159368,2614637985,7121521383,73.145,9134614.000,2671649.000,37999994240.000,11114059840.000,1307318992500,4567307000.000,1335824500.000,36538456000.000,10686596000.000,36538456.000,10686596.000,36538.456,10686.596,8040101,214722,458706690,467295842,1066320290560,0,"18:28"
1110,9754428600,2620091536,7134337064,73.139,9134616.000,2726775.500,38000002560.000,11343386080.000,1310045768000,4567308000.000,1363387750.000,36538464000.000,10907102000.000,36538464.000,10907102.000,36538.464,10907.102,8038411,214722,458706690,467295842,1068320290335,0,"18:30"
1112,9772697832,2625464253,7147233579,73.135,9134616.000,2686358.500,38000002560.000,11175251360.000,1312732126500,4567308000.000,1343179250.000,36538464000.000,10745434000.000,36538464.000,10745434.000,36538.464,10745.434,8036974,214722,458706690,467295842,1070320290482,0,"18:32"
1114,9790967064,2630827569,7160139495,73.130,9134616.000,2681658.000,38000002560.000,11155697280.000,1315413784500,4567308000.000,1340829000.000,36538464000.000,10726632000.000,36538464.000,10726632.000,36538.464,10726.632,8035572,214722,458706690,467295842,1072320290485,0,"18:34"
1116,9809236296,2636169426,7173066870,73.126,9134616.000,2670928.500,38000002560.000,11111062560.000,1318084713000,4567308000.000,1335464250.000,36538464000.000,10683714000.000,36538464.000,10683714.000,36538.464,10683.714,8034243,214722,458706690,467295842,1074320290232,0,"18:36"
1118,9827505524,2641584938,7185920586,73.120,9134614.000,2707756.000,37999994240.000,11264264960.000,1320792469000,4567307000.000,1353878000.000,36538456000.000,10831024000.000,36538456.000,10831024.000,36538.456,10831.024,8032691,214722,458706690,467295842,1076320290370,0,"18:38"
1120,9845774756,2646893848,7198880908,73.116,9134616.000,2654455.000,38000002560.000,11042532800.000,1323446924000,4567308000.000,1327227500.000,36538464000.000,10617820000.000,36538464.000,10617820.000,36538.464,10617.820,8031472,214722,458706690,467295842,1078320290197,0,"18:40"
1122,9864043988,2652283501,7211760487,73.112,9134616.000,2694826.500,38000002560.000,11210478240.000,1326141750500,4567308000.000,1347413250.000,36538464000.000,10779306000.000,36538464.000,10779306.000,36538.464,10779.306,8030012,214722,458706690,467295842,1080320290495,0,"18:42"
1124,9882313220,2657668168,7224645052,73.107,9134616.000,2692333.500,38000002560.000,11200107360.000,1328834084000,4567308000.000,1346166750.000,36538464000.000,10769334000.000,36538464.000,10769334.000,36538.464,10769.334,8028574,214722,458706690,467295842,1082320290505,0,"18:44"
1126,9900582452,2663017673,7237564779,73.102,9134616.000,2674752.500,38000002560.000,11126970400.000,1331508836500,4567308000.000,1337376250.000,36538464000.000,10699010000.000,36538464.000,10699010.000,36538.464,10699.010,8027248,214722,458706690,467295842,1084320289660,0,"18:46"
1128,9918851680,2668448431,7250403249,73.097,9134614.000,2715379.000,37999994240.000,11295976640.000,1334224215500,4567307000.000,1357689500.000,36538456000.000,10861516000.000,36538456.000,10861516.000,36538.456,10861.516,8025682,214722,458706690,467295842,1086320290117,0,"18:48"
1130,9937120912,2673862917,7263257995,73.092,9134616.000,2707243.000,38000002560.000,11262130880.000,1336931458500,4567308000.000,1353621500.000,36538464000.000,10828972000.000,36538464.000,10828972.000,36538.464,10828.972,8024172,214722,458706690,467295842,1088320290182,0,"18:50"
1132,9955390144,2679216045,7276174099,73.088,9134616.000,2676564.000,38000002560.000,11134506240.000,1339608022500,4567308000.000,1338282000.000,36538464000.000,10706256000.000,36538464.000,10706256.000,36538.464,10706.256,8022851,214722,458706690,467295842,1090320290270,0,"18:52"
1134,9973659376,2684652949,7289006427,73.083,9134616.000,2718452.000,38000002560.000,11308760320.000,1342326474500,4567308000.000,1359226000.000,36538464000.000,10873808000.000,36538464.000,10873808.000,36538.464,10873.808,8021286,214722,458706690,467295842,1092320290512,0,"18:54"
1136,9991928608,2690027900,7301900708,73.078,9134616.000,2687475.500,38000002560.000,11179898080.000,1345013950000,4567308000.000,1343737750.000,36538464000.000,10749902000.000,36538464.000,10749902.000,36538.464,10749.902,8019911,214722,458706690,467295842,1094320290252,0,"18:56"
1138,10010197836,2695495079,7314702757,73.073,9134614.000,2733589.500,37999994240.000,11371732320.000,1347747539500,4567307000.000,1366794750.000,36538456000.000,10934358000.000,36538456.000,10934358.000,36538.456,10934.358,8018267,214722,458706690,467295842,1096320290282,0,"18:58"
1140,10028467068,2700904125,7327562943,73.068,9134616.000,2704523.000,38000002560.000,11250815680.000,1350452062500,4567308000.000,1352261500.000,36538464000.000,10818092000.000,36538464.000,10818092.000,36538.464,10818.092,8016804,214722,458706690,467295842,1098320290515,0,"19:00"
1142,10046736300,2706342600,7340393700,73.062,9134616.000,2719237.500,38000002560.000,11312028000.000,1353171300000,4567308000.000,1359618750.000,36538464000.000,10876950000.000,36538464.000,10876950.000,36538.464,10876.950,8015257,214722,458706690,467295842,1100320290557,0,"19:02"
1144,10065005532,2711817078,7353188454,73.057,9134616.000,2737239.000,38000002560.000,11386914240.000,1355908539000,4567308000.000,1368619500.000,36538464000.000,10948956000.000,36538464.000,10948956.000,36538.464,10948.956,8013612,214722,458706690,467295842,1102320290310,0,"19:04"
1146,10083274764,2717152049,7366122715,73.053,9134616.000,2667485.500,38000002560.000,11096739680.000,1358576024500,4567308000.000,1333742750.000,36538464000.000,10669942000.000,36538464.000,10669942.000,36538.464,10669.942,8012384,214722,458706690,467295842,1104320290520,0,"19:06"
1148,10101543992,2722597187,7378946805,73.048,9134614.000,2722569.000,37999994240.000,11325887040.000,1361298593500,4567307000.000,1361284500.000,36538456000.000,10890276000.000,36538456.000,10890276.000,36538.456,10890.276,8010837,214722,458706690,467295842,1106320290587,0,"19:08"
1150,10119813224,2727949539,7391863685,73.043,9134616.000,2676176.000,38000002560.000,11132892160.000,1363974769500,4567308000.000,1338088000.000,36538464000.000,10704704000.000,36538464.000,10704704.000,36538.464,10704.704,8009567,214722,458706690,467295842,1108320290550,0,"19:10"
1152,10138082456,2733291465,7404790991,73.039,9134616.000,2670963.000,38000002560.000,11111206080.000,1366645732500,4567308000.000,1335481500.000,36538464000.000,10683852000.000,36538464.000,10683852.000,36538.464,10683.852,8008335,214722,458706690,467295842,1110320290262,0,"19:12"
1154,10156351688,2738674005,7417677683,73.035,9134616.000,2691270.000,38000002560.000,11195683200.000,1369337002500,4567308000.000,1345635000.000,36538464000.000,10765080000.000,36538464.000,10765080.000,36538.464,10765.080,8006989,214722,458706690,467295842,1112320290300,0,"19:14"
1156,10174620920,2744061811,7430559109,73.030,9134616.000,2693903.000,38000002560.000,11206636480.000,1372030905500,4567308000.000,1346951500.000,36538464000.000,10775612000.000,36538464.000,10775612.000,36538.464,10775.612,8005631,214722,458706690,467295842,1114320289950,0,"19:16"
1158,10192890148,2749445491,7443444657,73.026,9134614.000,2691840.000,37999994240.000,11198054400.000,1374722745500,4567307000.000,1345920000.000,36538456000.000,10767360000.000,36538456.000,10767360.000,36538.456,10767.360,8004291,214722,458706690,467295842,1116320289937,0,"19:18"
1160,10211159380,2754833660,7456325720,73.021,9134616.000,2694084.500,38000002560.000,11207391520.000,1377416830000,4567308000.000,1347042250.000,36538464000.000,10776338000.000,36538464.000,10776338.000,36538.464,10776.338,8002943,214722,458706690,467295842,1118320290400,0,"19:20"
1162,10229428612,2760264384,7469164228,73.016,9134616.000,2715362.000,38000002560.000,11295905920.000,1380132192000,4567308000.000,1357681000.000,36538464000.000,10861448000.000,36538464.000,10861448.000,36538.464,10861.448,8001479,214722,458706690,467295842,1120320290420,0,"19:22"
1164,10247697844,2765632599,7482065245,73.012,9134616.000,2684107.500,38000002560.000,11165887200.000,1382816299500,4567308000.000,1342053750.000,36538464000.000,10736430000.000,36538464.000,10736430.000,36538.464,10736.430,8000200,214722,458706690,467295842,1122320290502,0,"19:24"
1166,10265967076,2771040339,7494926737,73.008,9134616.000,2703870.000,38000002560.000,11248099200.000,1385520169500,4567308000.000,1351935000.000,36538464000.000,10815480000.000,36538464.000,10815480.000,36538.464,10815.480,7998827,214722,458706690,467295842,1124320290440,0,"19:26"
1168,10284236304,2776438870,7507797434,73.003,9134614.000,2699265.500,37999994240.000,11228944480.000,1388219435000,4567307000.000,1349632750.000,36538456000.000,10797062000.000,36538456.000,10797062.000,36538.456,10797.062,7997470,214722,458706690,467295842,1126320290240,0,"19:28"
1170,10302505536,2781905352,7520600184,72.998,9134616.000,2733241.000,38000002560.000,11370282560.000,1390952676000,4567308000.000,1366620500.000,36538464000.000,10932964000.000,36538464.000,10932964.000,36538.464,10932.964,7995923,214722,458706690,467295842,1128320290515,0,"19:30"
1172,10320774768,2787388680,7533386088,72.992,9134616.000,2741664.000,38000002560.000,11405322240.000,1393694340000,4567308000.000,1370832000.000,36538464000.000,10966656000.000,36538464.000,10966656.000,36538.464,10966.656,7994336,214722,458706690,467295842,1130320290107,0,"19:32"
1174,10339044000,2792827604,7546216396,72.988,9134616.000,2719462.000,38000002560.000,11312961920.000,1396413802000,4567308000.000,1359731000.000,36538464000.000,10877848000.000,36538464.000,10877848.000,36538.464,10877.848,7992879,214722,458706690,467295842,1132320289840,0,"19:34"
1176,10357313232,2798148197,7559165035,72.984,9134616.000,2660296.500,38000002560.000,11066833440.000,1399074098500,4567308000.000,1330148250.000,36538464000.000,10641186000.000,36538464.000,10641186.000,36538.464,10641.186,7991795,214722,458706690,467295842,1134320290352,0,"19:36"
1178,10375582460,2803554518,7572027942,72.979,9134614.000,2703160.500,37999994240.000,11245147680.000,1401777259000,4567307000.000,1351580250.000,36538456000.000,10812642000.000,36538456.000,10812642.000,36538.456,10812.642,7990444,214722,458706690,467295842,1136320290470,0,"19:38"
1180,10393851692,2808907788,7584943904,72.975,9134616.000,2676635.000,38000002560.000,11134801600.000,1404453894000,4567308000.000,1338317500.000,36538464000.000,10706540000.000,36538464.000,10706540.000,36538.464,10706.540,7989247,214722,458706690,467295842,1138320290502,0,"19:40"
1182,10412120924,2814439028,7597681896,72.970,9134616.000,2765620.000,38000002560.000,11504979200.000,1407219514000,4567308000.000,1382810000.000,36538464000.000,11062480000.000,36538464.000,11062480.000,36538.464,11062.480,7987551,214722,458706690,467295842,1140320290030,0,"19:42"
1184,10430390156,2819834471,7610555685,72.965,9134616.000,2697721.500,38000002560.000,11222521440.000,1409917235500,4567308000.000,1348860750.000,36538464000.000,10790886000.000,36538464.000,10790886.000,36538.464,10790.886,7986247,214722,458706690,467295842,1142320290267,0,"19:44"
1186,10448659388,2825109298,7623550090,72.962,9134616.000,2637413.500,38000002560.000,10971640160.000,1412554649000,4567308000.000,1318706750.000,36538464000.000,10549654000.000,36538464.000,10549654.000,36538.464,10549.654,7985292,214722,458706690,467295842,1144320290585,0,"19:46"
1188,10466928616,2830453907,7636474709,72.958,9134614.000,2672304.500,37999994240.000,11116786720.000,1415226953500,4567307000.000,1336152250.000,36538456000.000,10689218000.000,36538456.000,10689218.000,36538.456,10689.218,7984138,214722,458706690,467295842,1146320289470,0,"19:48"
1190,10485197848,2835668182,7649529666,72.956,9134616.000,2607137.500,38000002560.000,10845692000.000,1417834091000,4567308000.000,1303568750.000,36538464000.000,10428550000.000,36538464.000,10428550.000,36538.464,10428.550,7983359,214722,458706690,467295842,1148320290165,0,"19:50"
1192,10503467080,2840985512,7662481568,72.952,9134616.000,2658665.000,38000002560.000,11060046400.000,1420492756000,4567308000.000,1329332500.000,36538464000.000,10634660000.000,36538464.000,10634660.000,36538.464,10634.660,7982291,214722,458706690,467295842,1150320290380,0,"19:52"
1194,10521736312,2846290217,7675446095,72.948,9134616.000,2652352.500,38000002560.000,11033786400.000,1423145108500,4567308000.000,1326176250.000,36538464000.000,10609410000.000,36538464.000,10609410.000,36538.464,10609.410,7981263,214722,458706690,467295842,1152320290552,0,"19:54"
1196,10540005544,2851556708,7688448836,72.945,9134616.000,2633245.500,38000002560.000,10954301280.000,1425778354000,4567308000.000,1316622750.000,36538464000.000,10532982000.000,36538464.000,10532982.000,36538.464,10532.982,7980345,214722,458706690,467295842,1154320290385,0,"19:56"
1198,10558274772,2856815879,7701458893,72.942,9134614.000,2629585.500,37999994240.000,10939075680.000,1428407939500,4567307000.000,1314792750.000,36538456000.000,10518342000.000,36538456.000,10518342.000,36538.456,10518.342,7979451,214722,458706690,467295842,1156320290460,0,"19:58"
1200,10576544004,2862107810,7714436194,72.939,9134616.000,2645965.500,38000002560.000,11007216480.000,1431053905000,4567308000.000,1322982750.000,36538464000.000,10583862000.000,36538464.000,10583862.000,36538.464,10583.862,7978470,214722,458706690,467295842,1158320290047,0,"20:00"
1202,10594813236,2867451856,7727361380,72.935,9134616.000,2672023.000,38000002560.000,11115615680.000,1433725928000,4567308000.000,1336011500.000,36538464000.000,10688092000.000,36538464.000,10688092.000,36538.464,10688.092,7977347,214722,458706690,467295842,1160320290500,0,"20:02"
1204,10613082468,2872870024,7740212444,72.931,9134616.000,2709084.000,38000002560.000,11269789440.000,1436435012000,4567308000.000,1354542000.000,36538464000.000,10836336000.000,36538464.000,10836336.000,36538.464,10836.336,7976022,214722,458706690,467295842,1162320290572,0,"20:04"
1206,10631351700,2878203521,7753148179,72.927,9134616.000,2666748.500,38000002560.000,11093673760.000,1439101760500,4567308000.000,1333374250.000,36538464000.000,10666994000.000,36538464.000,10666994.000,36538.464,10666.994,7974937,214722,458706690,467295842,1164320290177,0,"20:06"
